0-BINSEARCH[56](2042){1},0-BINSEARCH[56](2042){4095},0-BINSEARCH[56](2042){2048},0-BINSEARCH[56](2042){1792},0-BINSEARCH[56](2042){1920},0-BINSEARCH[56](2042){1},0-BINSEARCH[56](2042){4095},0-BINSEARCH[56](2042){2048},0-BINSEARCH[56](2042){1792},0-BINSEARCH[56](2042){1920},0-BINSEARCH[56](2042){1856},0-BINSEARCH[56](2042){1888},0-BINSEARCH[56](2042){1904},0-BINSEARCH[56](2042){1896},0-BINSEARCH[56](2042){1892},0-BINSEARCH[56](2042){1892},0-BINSEARCH[56](2042){1894},0-BINSEARCH[56](2042){1894},0-BINSEARCH[56](2042){1895},0-BINSEARCH[56](2042){1895},0-BINSEARCH[56](2042){1894}
14218109,14218329,,,,14254884,14202472,,,,,,,,14171634,,14171542,,14196254,14169720,14193231
14218158,14218360,,,,14254912,14202579,,,,,,,,14171639,,14171542,,14196267,14169720,14193272
14218191,14218385,,,,14254945,14202620,,,,,,,,14171639,,14171542,,14196321,14169725,14193318
14218329,14218398,,,,14254950,14202684,,,,,,,,14171644,,14171542,,14196392,14169725,14193379
14218462,14218503,,,,14255065,14202789,,,,,,,,14171647,,14171547,,14196451,14169730,14193530
14218669,14218508,,,,14255109,14202827,,,,,,,,14171647,,14171552,,14196520,14169730,14193576
14218853,14218544,,,,14255165,14202840,,,,,,,,14171647,,14171552,,14196589,14169733,14193783
14218863,14218559,,,,14255170,14202922,,,,,,,,14171652,,14171555,,14196893,14169735,14193811
14218945,14218679,,,,14255193,14202924,,,,,,,,14171657,,14171555,,14197049,14169735,14194082
14218986,14218715,,,,14255229,14203111,,,,,,,,14171657,,14171555,,14197095,14169735,14194197
14219019,14218748,,,,14255326,14203134,,,,,,,,14171657,,14171557,,14197105,14169735,14194325
14219032,14218751,,,,14255354,14203157,,,,,,,,14171657,,14171560,,14197307,14169740,14194391
14219052,14218802,,,,14255410,14203203,,,,,,,,14171662,,14171560,,14197422,14169740,14194412
14219060,14218876,,,,14255474,14203218,,,,,,,,14171662,,14171565,,14197542,14169743,14194596
14219083,14218889,,,,14255500,14203264,,,,,,,,14171662,,14171565,,14197555,14169743,14194611
14219093,14218912,,,,14255515,14203274,,,,,,,,14171665,,14171570,,14197596,14169743,14194647
14219134,14218917,,,,14255574,14203300,,,,,,,,14171665,,14171570,,14197647,14169748,14194675
14219147,14219004,,,,14255653,14203338,,,,,,,,14171665,,14171570,,14197693,14169748,14194877
14219193,14219014,,,,14255763,14203356,,,,,,,,14171665,,14171575,,14197716,14169748,14194905
14219392,14219032,,,,14255791,14203443,,,,,,,,14171665,,14171578,,14197749,14169748,14194956
14219658,14219042,,,,14255837,14203489,,,,,,,,14171667,,14171578,,14197859,14169753,14195058
14219658,14219065,,,,14255850,14203530,,,,,,,,14171670,,14171578,,14198025,14169756,14195099
14219668,14219065,,,,14255901,14203576,,,,,,,,14171670,,14171578,,14198138,14169758,14195117
14219686,14219083,,,,14255924,14203586,,,,,,,,14171680,,14171578,,14198186,14169758,14195140
14219719,14219124,,,,14255944,14203729,,,,,,,,14171680,,14171580,,14198227,14169758,14195140
14219827,14219124,,,,14255947,14203926,,,,,,,,14171680,,14171580,,14198245,14169761,14195181
14219832,14219193,,,,14255962,14203934,,,,,,,,14171680,,14171580,,14198309,14169766,14195278
14219855,14219203,,,,14256016,14203995,,,,,,,,14171680,,14171583,,14198360,14169766,14195549
14219893,14219354,,,,14256026,14204028,,,,,,,,14171685,,14171588,,14198452,14169766,14195656
14219893,14219377,,,,14256034,14204051,,,,,,,,14171685,,14171588,,14198521,14169776,14195702
14219929,14219377,,,,14256072,14204105,,,,,,,,14171685,,14171593,,14198843,14169776,14195725
14219947,14219492,,,,14256121,14204133,,,,,,,,14171685,,14171593,,14198927,14169776,14195794
14219998,14219520,,,,14256279,14204174,,,,,,,,14171690,,14171596,,14198935,14169781,14195881
14220003,14219561,,,,14256315,14204179,,,,,,,,14171690,,14171598,,14198935,14169784,14195899
14220085,14219571,,,,14256333,14204202,,,,,,,,14171693,,14171598,,14199050,14169789,14195986
14220169,14219709,,,,14256540,14204271,,,,,,,,14171693,,14171601,,14199078,14169789,14196101
14220269,14219745,,,,14256573,14204386,,,,,,,,14171693,,14171601,,14199160,14169794,14196198
14220340,14219819,,,,14256583,14204399,,,,,,,,14171693,,14171603,,14199170,14169794,14196208
14220371,14219880,,,,14256619,14204442,,,,,,,,14171698,,14171606,,14199257,14169794,14196418
14220407,14219985,,,,14256624,14204496,,,,,,,,14171698,,14171611,,14199270,14169794,14196525
14220422,14220003,,,,14256678,14204506,,,,,,,,14171703,,14171611,,14199372,14169799,14196566
14220435,14220041,,,,14256696,14204552,,,,,,,,14171703,,14171611,,14199418,14169799,14196778
14220450,14220136,,,,14256734,14204611,,,,,,,,14171708,,14171611,,14199459,14169799,14196837
14220468,14220136,,,,14256762,14204670,,,,,,,,14171708,,14171611,,14199464,14169799,14196901
14220550,14220202,,,,14256775,14204749,,,,,,,,14171713,,14171611,,14199469,14169804,14196944
14220555,14220233,,,,14256816,14204841,,,,,,,,14171713,,14171611,,14199520,14169807,14197085
14220578,14220274,,,,14256816,14204846,,,,,,,,14171713,,14171616,,14199832,14169809,14197090
14220634,14220279,,,,14256890,14204846,,,,,,,,14171716,,14171616,,14200077,14169812,14197100
14220752,14220330,,,,14256900,14204910,,,,,,,,14171716,,14171616,,14200113,14169812,14197179
14220823,14220340,,,,14256969,14204925,,,,,,,,14171721,,14171619,,14200159,14169812,14197233
14220918,14220353,,,,14257071,14204956,,,,,,,,14171721,,14171621,,14200223,14169812,14197238
14220956,14220586,,,,14257171,14204989,,,,,,,,14171721,,14171624,,14200228,14169817,14197565
14220977,14220680,,,,14257250,14205053,,,,,,,,14171726,,14171624,,14200269,14169817,14197611
14220992,14220818,,,,14257301,14205094,,,,,,,,14171731,,14171629,,14200407,14169817,14197744
14221015,14220969,,,,14257391,14205181,,,,,,,,14171731,,14171629,,14200527,14169817,14197938
14221089,14220977,,,,14257419,14205306,,,,,,,,14171731,,14171629,,14200568,14169817,14197987
14221143,14221079,,,,14257549,14205674,,,,,,,,14171731,,14171634,,14200744,14169817,14198122
14221158,14221094,,,,14257562,14205707,,,,,,,,14171731,,14171634,,14200775,14169822,14198204
14221176,14221181,,,,14257626,14205825,,,,,,,,14171731,,14171634,,14200867,14169822,14198250
14221194,14221189,,,,14257792,14205830,,,,,,,,14171736,,14171634,,14200880,14169822,14198603
14221199,14221240,,,,14257953,14205935,,,,,,,,14171736,,14171639,,14201199,14169822,14198613
14221199,14221337,,,,14257953,14206029,,,,,,,,14171739,,14171642,,14201253,14169825,14198644
14221245,14221396,,,,14258004,14206088,,,,,,,,14171739,,14171644,,14201447,14169827,14198743
14221245,14221406,,,,14258022,14206170,,,,,,,,14171741,,14171644,,14201496,14169827,14198805
14221255,14221411,,,,14258068,14206561,,,,,,,,14171744,,14171644,,14201516,14169827,14198812
14221511,14221411,,,,14258101,14206571,,,,,,,,14171744,,14171647,,14201557,14169830,14198866
14221531,14221429,,,,14258132,14206750,,,,,,,,14171744,,14171649,,14201751,14169830,14198902
14221567,14221457,,,,14258196,14206898,,,,,,,,14171744,,14171652,,14201828,14169835,14199083
14221572,14221508,,,,14258239,14206980,,,,,,,,14171744,,14171652,,14201856,14169840,14199119
14221636,14221549,,,,14258247,14207026,,,,,,,,14171744,,14171657,,14201907,14169840,14199142
14221654,14221608,,,,14258308,14207039,,,,,,,,14171749,,14171657,,14202040,14169840,14199155
14221687,14221646,,,,14258321,14207110,,,,,,,,14171749,,14171657,,14202045,14169840,14199339
14221692,14221687,,,,14258367,14207363,,,,,,,,14171749,,14171657,,14202086,14169840,14199357
14221705,14221764,,,,14258367,14207389,,,,,,,,14171749,,14171657,,14202150,14169840,14199382
14221710,14221858,,,,14258390,14207486,,,,,,,,14171749,,14171662,,14202339,14169840,14199431
14221774,14221866,,,,14258423,14207496,,,,,,,,14171749,,14171662,,14202400,14169845,14199502
14221779,14221899,,,,14258487,14207509,,,,,,,,14171754,,14171662,,14202408,14169845,14199612
14221815,14221986,,,,14258556,14207606,,,,,,,,14171754,,14171665,,14202446,14169845,14199702
14221833,14222014,,,,14258592,14207611,,,,,,,,14171757,,14171667,,14202472,14169845,14199707
14221838,14222037,,,,14258722,14207647,,,,,,,,14171757,,14171667,,14202500,14169850,14199985
14221871,14222045,,,,14258791,14207703,,,,,,,,14171759,,14171667,,14202546,14169853,14200146
14221884,14222132,,,,14258891,14207736,,,,,,,,14171759,,14171667,,14202602,14169853,14200162
14221930,14222142,,,,14258919,14207739,,,,,,,,14171762,,14171670,,14202725,14169853,14200213
14221948,14222165,,,,14258947,14207777,,,,,,,,14171762,,14171675,,14202781,14169853,14200320
14221976,14222175,,,,14258980,14207846,,,,,,,,14171762,,14171680,,14202840,14169853,14200325
14222004,14222219,,,,14259016,14207864,,,,,,,,14171764,,14171680,,14202914,14169853,14200346
14222004,14222224,,,,14259039,14207882,,,,,,,,14171767,,14171685,,14202919,14169863,14200453
14222037,14222262,,,,14259182,14208056,,,,,,,,14171767,,14171685,,14202991,14169863,14200494
14222065,14222308,,,,14259218,14208173,,,,,,,,14171767,,14171688,,14203177,14169863,14200499
14222073,14222354,,,,14259269,14208539,,,,,,,,14171772,,14171690,,14203228,14169868,14200568
14222078,14222413,,,,14259361,14208600,,,,,,,,14171772,,14171690,,14203246,14169868,14200627
14222137,14222441,,,,14259433,14208774,,,,,,,,14171777,,14171690,,14203287,14169868,14200637
14222142,14222464,,,,14259484,14208886,,,,,,,,14171777,,14171693,,14203384,14169868,14200716
14222155,14222497,,,,14259489,14208986,,,,,,,,14171777,,14171693,,14203573,14169868,14200793
14222198,14222500,,,,14259609,14209014,,,,,,,,14171780,,14171693,,14203617,14169871,14200793
14222201,14222574,,,,14259688,14209037,,,,,,,,14171782,,14171693,,14203678,14169871,14200798
14222211,14222617,,,,14259711,14209088,,,,,,,,14171782,,14171695,,14203714,14169873,14200803
14222221,14222643,,,,14259724,14209116,,,,,,,,14171785,,14171698,,14203714,14169873,14200821
14222234,14222643,,,,14259788,14209507,,,,,,,,14171785,,14171698,,14203826,14169878,14200931
14222280,14222648,,,,14259798,14209525,,,,,,,,14171785,,14171703,,14203870,14169878,14200969
14222298,14222694,,,,14259803,14209620,,,,,,,,14171790,,14171703,,14203872,14169878,14200987
14222334,14222707,,,,14259852,14209638,,,,,,,,14171790,,14171703,,14203954,14169878,14201084
14222336,14222796,,,,14259885,14209934,,,,,,,,14171790,,14171703,,14203959,14169881,14201207
14222377,14222868,,,,14259903,14210008,,,,,,,,14171790,,14171708,,14204013,14169881,14201248
14222400,14222955,,,,14259908,14210384,,,,,,,,14171790,,14171708,,14204046,14169886,14201327
14222574,14222998,,,,14259987,14210448,,,,,,,,14171795,,14171708,,14204064,14169886,14201355
14222740,14223072,,,,14260028,14210466,,,,,,,,14171795,,14171708,,14204557,14169886,14201498
14222745,14223149,,,,14260041,14210588,,,,,,,,14171795,,14171708,,14204560,14169886,14201516
14222809,14223192,,,,14260041,14210665,,,,,,,,14171795,,14171708,,14204598,14169886,14201557
14222814,14223200,,,,14260056,14210716,,,,,,,,14171795,,14171708,,14204652,14169891,14201590
14222850,14223233,,,,14260059,14210762,,,,,,,,14171795,,14171708,,14204859,14169894,14201595
14222868,14223269,,,,14260069,14210770,,,,,,,,14171795,,14171711,,14204892,14169894,14201920
14222868,14223274,,,,14260084,14210826,,,,,,,,14171800,,14171713,,14205091,14169896,14201994
14222952,14223343,,,,14260092,14210854,,,,,,,,14171803,,14171713,,14205127,14169896,14202017
14222993,14223361,,,,14260156,14210918,,,,,,,,14171805,,14171713,,14205196,14169899,14202086
14222993,14223461,,,,14260404,14210933,,,,,,,,14171805,,14171716,,14205245,14169899,14202173
14223057,14223471,,,,14260501,14210969,,,,,,,,14171805,,14171716,,14205265,14169901,14202280
14223113,14223522,,,,14260557,14210974,,,,,,,,14171805,,14171718,,14205408,14169901,14202326
14223177,14223558,,,,14260590,14211107,,,,,,,,14171805,,14171721,,14205416,14169901,14202334
14223195,14223650,,,,14260667,14211161,,,,,,,,14171813,,14171721,,14205513,14169909,14202385
14223205,14223673,,,,14260846,14211161,,,,,,,,14171813,,14171721,,14205651,14169909,14202508
14223213,14223683,,,,14260958,14211212,,,,,,,,14171813,,14171726,,14205766,14169909,14202630
14223218,14223688,,,,14260979,14211299,,,,,,,,14171818,,14171726,,14205978,14169909,14203024
14223374,14223742,,,,14261063,14211332,,,,,,,,14171818,,14171726,,14205988,14169909,14203088
14223379,14223831,,,,14261086,14211350,,,,,,,,14171818,,14171726,,14206006,14169914,14203139
14223379,14223839,,,,14261191,14211360,,,,,,,,14171818,,14171726,,14206277,14169919,14203162
14223430,14223877,,,,14261196,14211424,,,,,,,,14171823,,14171726,,14206346,14169919,14203315
14223471,14223890,,,,14261311,14211424,,,,,,,,14171823,,14171731,,14206410,14169922,14203379
14223545,14223951,,,,14261316,14211429,,,,,,,,14171823,,14171731,,14206428,14169932,14203448
14223550,14223964,,,,14261472,14211511,,,,,,,,14171828,,14171734,,14206448,14169932,14203645
14223568,14223982,,,,14261480,14211526,,,,,,,,14171828,,14171736,,14206461,14169932,14203686
14223596,14223995,,,,14261500,14211562,,,,,,,,14171831,,14171736,,14206520,14169937,14203706
14223601,14224015,,,,14261526,14211631,,,,,,,,14171836,,14171739,,14206548,14169940,14203729
14223609,14224092,,,,14261582,14211782,,,,,,,,14171841,,14171739,,14206681,14169940,14203842
14223614,14224184,,,,14261605,14211838,,,,,,,,14171841,,14171741,,14206778,14169942,14203890
14223614,14224202,,,,14261666,14211884,,,,,,,,14171841,,14171744,,14206934,14169942,14204023
14223627,14224212,,,,14261748,14211930,,,,,,,,14171841,,14171744,,14206954,14169945,14204069
14223660,14224240,,,,14261753,14211989,,,,,,,,14171841,,14171744,,14206985,14169947,14204125
14223701,14224291,,,,14261863,14212058,,,,,,,,14171841,,14171744,,14206995,14169950,14204133
14223706,14224304,,,,14261873,14212122,,,,,,,,14171841,,14171744,,14207036,14169950,14204220
14223719,14224332,,,,14261894,14212329,,,,,,,,14171846,,14171749,,14207044,14169950,14204373
14223729,14224465,,,,14261932,14212395,,,,,,,,14171846,,14171749,,14207077,14169950,14204593
14223829,14224470,,,,14262029,14212459,,,,,,,,14171846,,14171749,,14207118,14169955,14204649
14223913,14224493,,,,14262093,14212492,,,,,,,,14171846,,14171749,,14207289,14169955,14204782
14223936,14224534,,,,14262218,14212597,,,,,,,,14171846,,14171754,,14207652,14169955,14204828
14223941,14224598,,,,14262494,14212633,,,,,,,,14171846,,14171754,,14207708,14169955,14204841
14224069,14224687,,,,14262548,14212827,,,,,,,,14171849,,14171759,,14207864,14169955,14204864
14224248,14224746,,,,14262571,14212901,,,,,,,,14171851,,14171764,,14207882,14169960,14204938
14224276,14224805,,,,14262576,14212924,,,,,,,,14171854,,14171767,,14207987,14169963,14204989
14224276,14224984,,,,14262576,14212947,,,,,,,,14171856,,14171767,,14208416,14169965,14205058
14224289,14224989,,,,14262622,14212983,,,,,,,,14171859,,14171767,,14208815,14169965,14205145
14224294,14225270,,,,14262793,14212983,,,,,,,,14171859,,14171767,,14208825,14169968,14205242
14224294,14225321,,,,14262885,14212996,,,,,,,,14171859,,14171772,,14208825,14169970,14205255
14224309,14225326,,,,14262929,14213149,,,,,,,,14171859,,14171777,,14208953,14169970,14205265
14224383,14225367,,,,14262972,14213356,,,,,,,,14171859,,14171777,,14209009,14169970,14205278
14224401,14225390,,,,14263087,14213366,,,,,,,,14171859,,14171780,,14209132,14169973,14205316
14224406,14225426,,,,14263233,14213410,,,,,,,,14171864,,14171780,,14209180,14169973,14205398
14224519,14225500,,,,14263243,14213517,,,,,,,,14171864,,14171782,,14209188,14169978,14205582
14224529,14225556,,,,14263248,14213578,,,,,,,,14171864,,14171782,,14209231,14169978,14205587
14224539,14225656,,,,14263279,14213622,,,,,,,,14171864,,14171782,,14209267,14169978,14205697
14224570,14225707,,,,14263371,14213688,,,,,,,,14171869,,14171782,,14209354,14169978,14205955
14224590,14225717,,,,14263427,14213696,,,,,,,,14171869,,14171782,,14209484,14169983,14206019
14224636,14225781,,,,14263639,14213788,,,,,,,,14171869,,14171782,,14209543,14169983,14206055
14224636,14225840,,,,14263667,14214248,,,,,,,,14171872,,14171782,,14209579,14169983,14206070
14224649,14225840,,,,14263718,14214281,,,,,,,,14171874,,14171790,,14209671,14169983,14206096
14224672,14225947,,,,14263726,14214373,,,,,,,,14171874,,14171790,,14210039,14169986,14206165
14224705,14226093,,,,14263759,14214401,,,,,,,,14171877,,14171795,,14210080,14169988,14206213
14224759,14226134,,,,14264030,14214506,,,,,,,,14171877,,14171795,,14210177,14169988,14206308
14224774,14226134,,,,14264038,14214608,,,,,,,,14171879,,14171795,,14210195,14169991,14206313
14224810,14226218,,,,14264058,14214621,,,,,,,,14171882,,14171800,,14210269,14169991,14206410
14224843,14226251,,,,14264081,14214644,,,,,,,,14171887,,14171800,,14210279,14169993,14206415
14224846,14226259,,,,14264163,14214662,,,,,,,,14171887,,14171805,,14210282,14169993,14206469
14224935,14226297,,,,14264296,14214662,,,,,,,,14171887,,14171805,,14210343,14169993,14206824
14224938,14226318,,,,14264383,14214736,,,,,,,,14171892,,14171805,,14210356,14169996,14206880
14224984,14226366,,,,14264398,14215040,,,,,,,,14171892,,14171805,,14210417,14169996,14207159
14225022,14226384,,,,14264416,14215104,,,,,,,,14171892,,14171808,,14210420,14169996,14207220
14225030,14226402,,,,14264449,14215145,,,,,,,,14171895,,14171813,,14210440,14169996,14207315
14225076,14226471,,,,14264572,14215260,,,,,,,,14171900,,14171813,,14210445,14169996,14207320
14225216,14226476,,,,14264605,14215321,,,,,,,,14171900,,14171813,,14210494,14170001,14207491
14225316,14226609,,,,14264677,14215370,,,,,,,,14171900,,14171813,,14210586,14170001,14207545
14225426,14226673,,,,14264733,14215408,,,,,,,,14171900,,14171813,,14210665,14170001,14207624
14225472,14226719,,,,14264738,14215633,,,,,,,,14171902,,14171818,,14210688,14170001,14207698
14225500,14226806,,,,14264774,14215661,,,,,,,,14171905,,14171818,,14210762,14170006,14207823
14225515,14226844,,,,14264776,14215743,,,,,,,,14171910,,14171818,,14211010,14170006,14207928
14225523,14226903,,,,14264817,14215845,,,,,,,,14171910,,14171818,,14211250,14170011,14207956
14225533,14226908,,,,14264881,14215878,,,,,,,,14171910,,14171818,,14211309,14170014,14208135
14225579,14226949,,,,14264986,14215881,,,,,,,,14171915,,14171818,,14211332,14170014,14208158
14225605,14226982,,,,14264991,14215894,,,,,,,,14171915,,14171823,,14211557,14170014,14208273
14225666,14226990,,,,14265019,14216295,,,,,,,,14171920,,14171828,,14211562,14170016,14208342
14225679,14227054,,,,14265065,14216525,,,,,,,,14171920,,14171831,,14211838,14170019,14208447
14225684,14227074,,,,14265134,14216617,,,,,,,,14171920,,14171833,,14211912,14170019,14208572
14225689,14227087,,,,14265142,14216617,,,,,,,,14171923,,14171836,,14211917,14170019,14208641
14225712,14227105,,,,14265295,14216747,,,,,,,,14171928,,14171836,,14212037,14170024,14208669
14225720,14227105,,,,14265323,14216775,,,,,,,,14171928,,14171836,,14212068,14170024,14208695
14225722,14227161,,,,14265487,14216801,,,,,,,,14171928,,14171836,,14212252,14170024,14208723
14225748,14227243,,,,14265750,14216967,,,,,,,,14171928,,14171841,,14212252,14170029,14208835
14225827,14227353,,,,14266049,14217026,,,,,,,,14171928,,14171841,,14212408,14170032,14208986
14225835,14227358,,,,14266095,14217031,,,,,,,,14171928,,14171841,,14212477,14170034,14209022
14225845,14227381,,,,14266105,14217092,,,,,,,,14171928,,14171846,,14212615,14170034,14209124
14225904,14227854,,,,14266169,14217128,,,,,,,,14171933,,14171846,,14212615,14170039,14209155
14226014,14227864,,,,14266169,14217289,,,,,,,,14171938,,14171846,,14212702,14170042,14209272
